campaign_id,country,state,district,start_date,end_date,vaccine_name,target_population,doses_allocated,doses_administered,partner_org,notes
VAC-IND-01212,India,Tamil Nadu, COIMBATORE,02-09-2024,2024-09-26,Polio,children_0-5,160337,49373,Local Health Dept,
VAC-IND-01213,India,Maharashtra,Nashik,2023-07-07,2023-07-21,DTP,elderly_60+,143098,79802,,
VAC-IND-01214,India,Assam,Jorhat,2024-07-16,23/07/2024,DTP,all_adults,17141,14301,,School-based campaign
VAC-IND-01215,India,Assam,Jorhat,2025-11-01,2025-12-28,Influenza,all_adults,34444,25788, WHO,Reported delay due to rains
VAC-IND-01216,India,Maharashtra,Nashik,2024-01-17,2024-03-10,Polio,pregnant_women,14097,3308,Private Clinic,Reported delay due to rains
VAC-IND-01217,India,Assam,Guwahati,2023-03-04,2023-03-17,MMR,pregnant_women,142521,126345,Local Health Dept,
VAC-IND-01218,India,West Bengal,Darjeeling,2023-10-15,2023-12-09,Influenza,school_children_5-15,49177,51381,,Cold chain maintained
VAC-IND-01219,India,Karnataka,Mysuru,2023-07-31,2023-08-13,Influenza,healthcare_workers,179929,121936,IAP,
VAC-IND-01220,India,Uttar Pradesh,Agra,2023-12-10 05:25:37,2023-12-27,Typhoid,school_children_5-15,58766,51594,,Door-to-door drive
VAC-IND-01221,India,West Bengal,Howrah,2025-01-19,2025-03-04,Hepatitis B,pregnant_women,69404,69593,WHO,
VAC-IND-01222,India,Tamil Nadu,Madurai,2024-04-04,2024-04-26,Typhoid,healthcare_workers,31951,23177,UNICEF,Door-to-door drive
VAC-IND-01223,India,Assam,Jorhat,2023-12-04,2024-01-09,Typhoid,children_0-5,87955,52866,UNICEF,
VAC-IND-01224,India,Kerala,Kozhikode,2024-08-24,2024-09-16,MMR,healthcare_workers,53530,22077,NHM,
VAC-IND-01225,India,Rajasthan,Jaipur,02-05-2024,2024-06-02,Hepatitis B,pregnant_women,12504,,Red Cross,
VAC-IND-01226,India,Kerala,Thiruvananthapuram,2024-12-25,2025-01-21,DTP,healthcare_workers,32485,23658,WHO,School-based campaign
VAC-IND-01227,India,Maharashtra,Nagpur,2025-01-09,2025-03-07,DTP,elderly_60+,146725,74999,Red Cross,
VAC-IND-01228,India,Uttar Pradesh,Meerut,2025-11-03,2025-12-24,Influenza,all_adults,116420,45250,IAP,Cold chain maintained
VAC-IND-01229,India,Uttar Pradesh,Meerut,2025-05-14 10:50:45,2025-07-09,Hepatitis B,children_0-5,47102,29378, UNICEF,Single-day mega camp
VAC-IND-01230,India,Maharashtra,Pune,13-01-2023,2023-01-18,Hepatitis B,school_children_5-15,80936,46277,,
VAC-IND-01231,India,Kerala,Kozhikode,2024-10-11,2024-10-14,Polio,school_children_5-15,126467,52043,Private Clinic,School-based campaign
VAC-IND-01232,India,Tamil Nadu,Madurai,05-08-2024,2024-09-10,Influenza,all_adults,101641,84635,NHM,
VAC-IND-01233,India,Tamil Nadu,Tiruchirappalli,03-11-2023,2023-11-14,Influenza,pregnant_women,135586,119350,Local Health Dept,Door-to-door drive
VAC-IND-01234,India,Delhi,West Delhi,05-08-2023,2023-08-20,Typhoid,school_children_5-15,33607,11413,WHO,
VAC-IND-01235,India,Odisha,Bhubaneswar,2023-07-04,2023-08-02,MMR,children_0-5,42482,38851,,
VAC-IND-01236,India,Odisha,Bhubaneswar,2025-07-22,2025-08-05,Polio,pregnant_women,126349,59392,,
VAC-IND-01237,India,Delhi,West Delhi,2023-03-08,2023-04-19,Polio,healthcare_workers,176079,135462,NHM,
VAC-IND-01238,India,Delhi,East Delhi,2023-09-05,2023-09-19,Typhoid,school_children_5-15,180719,152246,NHM,School-based campaign
VAC-IND-01239,India,Maharashtra,Nagpur,2024-01-08,16/02/2024,Influenza,children_0-5,161668,140320,Private Clinic,Door-to-door drive
VAC-IND-01240,India,Karnataka,Belgaum,2023-10-22,2023-11-04,Typhoid,healthcare_workers,95839,51216,,
VAC-IND-01241,India,Kerala,Kannur,06-08-2025,2025-10-04,Influenza,children_0-5,42852,27565,IAP,Cold chain maintained
VAC-IND-01242,India,Gujarat,Bhavnagar,2023-08-27,2023-09-27,Hepatitis B,elderly_60+,153137,55110,,
VAC-IND-01243,India,Bihar,Purnia,17-08-2025,2025-09-20,Influenza,healthcare_workers,56660,32754,,
VAC-IND-01244,India,Maharashtra, MUMBAI,03-10-2023,2023-10-31,Influenza,elderly_60+,190845,181818,WHO,Cold chain maintained
VAC-IND-01245,India,Gujarat,Bhavnagar,2025-08-11,2025-09-15,Polio,school_children_5-15,115416,50684,IAP,
VAC-IND-01246,India,Bihar,Purnia,2025-03-18 01:12:01,07/04/2025,COVID-19,healthcare_workers,62441,54785,,
VAC-IND-01247,India,Delhi,South Delhi,2023-07-11,2023-07-23,Polio,children_0-5,44403,31702,UNICEF,
VAC-IND-01248,India,Odisha,Sambalpur,2024-01-30,2024-03-25,COVID-19,elderly_60+,1787,1319,,
VAC-IND-01249,India,Maharashtra,Pune,2023-11-07,2023-11-20,DTP,all_adults,180536,156783,,
VAC-IND-01250,India, WEST BENGAL,Siliguri,2023-08-03,2023-08-17,Influenza,school_children_5-15,162376,149519,IAP,
VAC-IND-01251,India,Karnataka,Belgaum,2024-03-14,2024-04-22,COVID-19,school_children_5-15,100189,90311, RED CROSS,Cold chain maintained
VAC-IND-01252,India,Kerala,Kochi,2024-07-31,2024-08-08,Hepatitis B,elderly_60+,146877,111340,IAP,Reported delay due to rains
VAC-IND-01253,India,Delhi,West Delhi,2024-08-10,2024-08-14,MMR,school_children_5-15,155532,127241,Private Clinic,Door-to-door drive
VAC-IND-01254,India,Odisha,Bhubaneswar,15-03-2024,2024-04-23,DTP,children_0-5,34107,25939,UNICEF,
VAC-IND-01255,India,Tamil Nadu,Coimbatore,2025-05-18 17:20:34,2025-06-13,MMR,children_0-5,34666,7819,,
VAC-IND-01256,India,West Bengal,Kolkata,2025-01-11,2025-02-13,Hepatitis B,healthcare_workers,130223,47848,WHO,
VAC-IND-01257,India,Assam, GUWAHATI,2025-04-24,2025-05-05,COVID-19,pregnant_women,139710,146053,IAP,School-based campaign
VAC-IND-01258,India,Bihar,Patna,30-03-2024,2024-05-27,Hepatitis B,pregnant_women,65956,14295,Private Clinic,
VAC-IND-01259,India,Tamil Nadu,Salem,2023-05-13,2023-06-22,Typhoid,elderly_60+,91734,74073,NHM,
VAC-IND-01260,India,Tamil Nadu,Tiruchirappalli,2025-06-08,2025-06-13,COVID-19,children_0-5,31566,23161,,Single-day mega camp
VAC-IND-01261,India, KERALA,Kannur,2025-03-27,2025-04-04, COVID-19,healthcare_workers,111598,93671,UNICEF,
VAC-IND-01262,India,Delhi,West Delhi,04-03-2023,13/03/2023,Influenza,healthcare_workers,185129,59159,WHO,
VAC-IND-01263,India,Gujarat,Surat,2024-11-11,2024-11-17,MMR,all_adults,75925,49964,Local Health Dept,
VAC-IND-01264,India,Odisha,Cuttack,2023-02-20,2023-03-22,MMR,all_adults,139879,116627,Private Clinic,
VAC-IND-01265,India,Karnataka,Bengaluru,2023-01-12,2023-02-26,Typhoid,all_adults,53024,20865,Local Health Dept,
VAC-IND-01266,India,Delhi,Central Delhi,2024-12-24,2025-01-29,COVID-19,children_0-5,36734,22910,WHO,
VAC-IND-01267,India, KERALA,Kozhikode,2024-11-07,2024-11-11,DTP,school_children_5-15,31034,25490,State Govt,
VAC-IND-01268,India,Odisha,Rourkela,2024-04-28,2024-06-05,Hepatitis B,children_0-5,187907,108243,IAP,
VAC-IND-01269,India,Delhi,Central Delhi,2024-06-07,2024-07-12,DTP,healthcare_workers,155072,161274,,Hospital-based
VAC-IND-01270,India,Karnataka,Hubli,2025-06-18,2025-08-12,COVID-19,all_adults,158569,108420,Private Clinic,
VAC-IND-01271,India,Tamil Nadu,Chennai,2025-09-20,2025-10-10,Influenza,elderly_60+,46164,37864,,Cold chain maintained
VAC-IND-01272,India,Kerala,Thrissur,02-07-2025,2025-07-09,Typhoid,school_children_5-15,69735,42179,,
VAC-IND-01273,India,Gujarat,Bhavnagar,2023-12-18,2024-01-16,Polio,school_children_5-15,42012,10199,,
VAC-IND-01274,India,Bihar,Purnia,2025-11-16,14/01/2026,COVID-19,children_0-5,153778,49970,State Govt,Cold chain maintained
VAC-IND-01275,India,Rajasthan,Jaipur,2023-05-25 12:57:16,2023-06-16,MMR,healthcare_workers,42630,38101,,Hospital-based
VAC-IND-01276,India,Gujarat,Bhavnagar,2025-02-04,2025-02-07,Hepatitis B,children_0-5,16678,7586, PRIVATE CLINIC,
VAC-IND-01277,India,Delhi, SOUTH DELHI,2025-02-17,2025-03-11,Influenza,healthcare_workers,24487,7650,State Govt,Cold chain maintained
VAC-IND-01278,India,Assam,Jorhat,2025-10-30,2025-12-18,Typhoid,all_adults,152175,118289,WHO,
VAC-IND-01279,India,Kerala,Kozhikode,01-07-2023,2023-07-31,Polio,elderly_60+,112474,94825,Red Cross,
VAC-IND-01280,India,West Bengal,Howrah,08-08-2023,2023-09-09,Influenza,pregnant_women,173156,139005,WHO,Single-day mega camp
VAC-IND-01281,India,Tamil Nadu,Salem,2025-02-09,2025-02-27,DTP,healthcare_workers,160880,101813,Local Health Dept,
VAC-IND-01282,India,Rajasthan,Udaipur,2023-07-29,11/08/2023,Typhoid,school_children_5-15,93710,50613,Private Clinic,
VAC-IND-01283,India,Assam,Dibrugarh,2024-06-28,2024-08-04,Influenza,pregnant_women,60256,40618,Private Clinic,
VAC-IND-01284,India,Kerala,Kannur,2023-02-15,2023-02-22, HEPATITIS B,school_children_5-15,19860,7673,NHM,School-based campaign
VAC-IND-01285,India, KARNATAKA, HUBLI,2023-08-10,2023-09-12,COVID-19,pregnant_women,611,376,IAP,
VAC-IND-01286,India,Odisha,Bhubaneswar,2023-12-06,2023-12-26,Hepatitis B,children_0-5,130416,42410,Private Clinic,Mass camp at community centre
VAC-IND-01287,India,Odisha,Rourkela,2024-07-14,2024-08-22,DTP,school_children_5-15,17062,15541,UNICEF,School-based campaign
VAC-IND-01288,India,Assam,Tezpur,2023-03-27,2023-05-15,Influenza,children_0-5,105542,93348,,
VAC-IND-01289,India,Kerala,Kochi,2024-10-30,2024-11-27,Polio,healthcare_workers,69975,54395,NHM,Single-day mega camp
VAC-IND-01290,India,Rajasthan,Bikaner,2024-09-30 12:36:19,2024-11-16,MMR,pregnant_women,24170,24113,,School-based campaign
VAC-IND-01291,India,Bihar,Gaya,30-04-2023,2023-06-21,Polio,children_0-5,95216,69045,,
VAC-IND-01292,India,Bihar,Patna,10-04-2024,2024-05-17,DTP,pregnant_women,146052,56360,NHM,
VAC-IND-01293,India,Assam,Silchar,2024-11-02,2024-11-08,Typhoid,elderly_60+,2512,1735,Local Health Dept,
VAC-IND-01294,India, TAMIL NADU,Tiruchirappalli,2025-02-07,2025-02-27,DTP,all_adults,194633,199722,State Govt,Reported delay due to rains
VAC-IND-01295,India,Tamil Nadu,Coimbatore,30-01-2023,2023-02-21,MMR,healthcare_workers,95969,77270,WHO,Cold chain maintained
VAC-IND-01296,India,Karnataka,Mysuru,03-11-2025,2025-11-07,MMR,all_adults,64074,37031,Private Clinic,School-based campaign
VAC-IND-01297,India,Uttar Pradesh,Varanasi,2023-04-21,2023-06-03,COVID-19,school_children_5-15,159946,46065,Private Clinic,
VAC-IND-01298,India, DELHI,North Delhi,2024-01-06 14:27:56,2024-02-08,Typhoid,pregnant_women,124742,42555,UNICEF,
VAC-IND-01299,India, TAMIL NADU,Chennai,2023-07-09,2023-09-04,Polio,all_adults,66350,47156,,
VAC-IND-01300,India,Assam, TEZPUR,2025-03-22,25/04/2025,Influenza,healthcare_workers,34015,9396,IAP,Mass camp at community centre
VAC-IND-01301,India,Tamil Nadu,Tiruchirappalli,2023-10-04 13:50:16,2023-11-30,Influenza,children_0-5,111908,36917,NHM,Hospital-based
VAC-IND-01302,India,Gujarat,Vadodara,2024-04-11,2024-05-28,COVID-19,all_adults,101653,90098,,
VAC-IND-01303,India,Tamil Nadu,Salem,2023-12-25,2024-01-04,MMR,pregnant_women,182615,168502, IAP,
VAC-IND-01304,India,Bihar,Muzaffarpur,2024-06-05,2024-07-01,Typhoid,elderly_60+,122979,43684,,
VAC-IND-01305,India,Odisha,Puri,07-08-2024,2024-09-18,Polio,children_0-5,192119,201159,State Govt,Single-day mega camp
VAC-IND-01306,India,Karnataka,Mangalore,2023-12-07,2023-12-11,Influenza,children_0-5,146013,118997,State Govt,Mass camp at community centre
VAC-IND-01307,India,Maharashtra,Mumbai,2025-03-03 01:16:21,2025-04-20,Influenza,pregnant_women,9203,8334,,
VAC-IND-01308,India,Karnataka,Mangalore,15-04-2024,2024-04-18,Hepatitis B,children_0-5,184002,64020,Private Clinic,Cold chain maintained
VAC-IND-01309,India,Kerala,Kannur,2024-12-08 08:16:16,22/01/2025,Typhoid,healthcare_workers,69090,17323, NHM,Reported delay due to rains
VAC-IND-01310,India,Gujarat,Bhavnagar,2024-03-21,2024-05-13, TYPHOID,school_children_5-15,4581,3582,IAP,
VAC-IND-01311,India,Gujarat,Bhavnagar,2025-11-15,2026-01-12,Hepatitis B,all_adults,101686,94772,,School-based campaign
VAC-IND-01312,India,Odisha,Sambalpur,2023-05-05,2023-05-28,COVID-19,pregnant_women,184807,162617,State Govt,
VAC-IND-01313,India,Maharashtra,Mumbai,19-02-2025,2025-03-05,Influenza,healthcare_workers,53907,53294,State Govt,
VAC-IND-01314,India,Kerala,Kochi,2023-08-19 21:35:31,2023-08-23,Influenza,healthcare_workers,41687,22105,,
VAC-IND-01315,India,Kerala,Thiruvananthapuram,2023-08-28,2023-09-14,Polio,healthcare_workers,1053,,Private Clinic,
VAC-IND-01316,India, MAHARASHTRA,Thane,11-09-2025,2025-09-21,MMR,all_adults,22418,10687,UNICEF,Hospital-based
VAC-IND-01317,India,Tamil Nadu,Madurai,2024-05-14,2024-05-22,MMR,all_adults,198449,166196,,
VAC-IND-01318,India,West Bengal,Bardhaman,09-10-2024,2024-12-01,DTP,all_adults,1456,325,,Cold chain maintained
VAC-IND-01319,India,Odisha,Sambalpur,2025-02-15,2025-02-22,Polio,all_adults,181125,149694,Private Clinic,
VAC-IND-01320,India,Bihar,Muzaffarpur,2025-01-29,2025-02-06,MMR,children_0-5,185070,95942,State Govt,
VAC-IND-01321,India,Assam,Silchar,2025-08-19,2025-09-30,DTP,healthcare_workers,147745,85896,NHM,
VAC-IND-01322,India, ODISHA,Sambalpur,2025-04-09,2025-05-20,DTP,healthcare_workers,4543,3119,,
VAC-IND-01323,India,Bihar,Muzaffarpur,2023-05-29,2023-06-24,Typhoid,children_0-5,112895,82024,State Govt,Mass camp at community centre
VAC-IND-01324,India,Karnataka,Mysuru,2023-02-15 04:27:56,2023-04-03,Hepatitis B,healthcare_workers,94480,87312,Red Cross,Cold chain maintained
VAC-IND-01325,India,Rajasthan,Jaipur,2025-01-24 02:50:29,2025-02-19,DTP,all_adults,82906,32018,State Govt,Door-to-door drive
VAC-IND-01326,India,Delhi, EAST DELHI,2024-08-30,2024-09-13,Hepatitis B,elderly_60+,25815,26297,,Single-day mega camp
VAC-IND-01327,India,West Bengal,Howrah,2023-12-29,08/02/2024,DTP,children_0-5,88126,27383,Local Health Dept,
VAC-IND-01328,India,Delhi,Central Delhi,2024-12-10,2025-01-05,Influenza,children_0-5,12393,10764,Red Cross,
VAC-IND-01329,India,Maharashtra,Thane,2023-02-06 01:04:40,2023-03-06,MMR,children_0-5,185082,144497,State Govt,
VAC-IND-01330,India,Gujarat,Surat,2025-10-27,2025-12-04,COVID-19,children_0-5,189537,111306,UNICEF,
VAC-IND-01331,India,Tamil Nadu,Tiruchirappalli,2024-05-07,2024-06-05,Typhoid,pregnant_women,142646,132710,WHO,Mass camp at community centre
VAC-IND-01332,India,Rajasthan,Jaipur,2023-07-07,02/08/2023,Typhoid,children_0-5,160517,153691,UNICEF,
VAC-IND-01333,India,Maharashtra,Nagpur,2024-04-10 14:03:52,2024-05-19,Typhoid,all_adults,11995,3560,IAP,Mass camp at community centre
VAC-IND-01334,India,Tamil Nadu,Chennai,2025-10-29,2025-11-20,Typhoid,school_children_5-15,86281,47009,Red Cross,
VAC-IND-01335,India,Rajasthan,Alwar,12-03-2024,2024-04-10,Typhoid,children_0-5,156522,155092,Private Clinic,Door-to-door drive
VAC-IND-01336,India,Odisha,Sambalpur,2023-10-17 06:51:19,2023-12-10,Typhoid,children_0-5,56393,58814,WHO,
VAC-IND-01337,India,Rajasthan,Alwar,2025-04-05,2025-04-19,DTP,pregnant_women,78296,62837,,
VAC-IND-01338,India,Delhi,East Delhi,2025-12-21,2026-02-17,DTP,all_adults,143544,126400,NHM,Hospital-based
VAC-IND-01339,India,Tamil Nadu,Madurai,2025-10-27,18/11/2025,Typhoid,school_children_5-15,83840,66919,Local Health Dept,School-based campaign
VAC-IND-01340,India,Uttar Pradesh,Varanasi,2023-04-19,20/05/2023,DTP,healthcare_workers,185229,131444,IAP,Reported delay due to rains
VAC-IND-01341,India,Delhi,South Delhi,10-01-2024,2024-01-13,Typhoid,pregnant_women,142278,146723,,Cold chain maintained
VAC-IND-01342,India,Bihar,Purnia,28-07-2023,06/08/2023,DTP,children_0-5,26745,21979,WHO,Cold chain maintained
VAC-IND-01343,India,Gujarat,Rajkot,2023-04-21,2023-05-05,MMR,elderly_60+,6737,6434,IAP,Cold chain maintained
VAC-IND-01344,India,Kerala,Kochi,02-01-2023,2023-02-16,MMR,children_0-5,115250,97222,WHO,Single-day mega camp
VAC-IND-01345,India,Odisha,Bhubaneswar,2023-06-11,2023-07-05,Typhoid,school_children_5-15,189105,128791,Local Health Dept,
VAC-IND-01346,India,Tamil Nadu,Chennai,2025-10-05,2025-11-05,COVID-19,pregnant_women,34352,24916,IAP,Hospital-based
VAC-IND-01347,India,Kerala,Thiruvananthapuram,2023-01-20 09:43:39,05/02/2023, POLIO,healthcare_workers,189602,,,
VAC-IND-01348,India,Maharashtra,Pune,2025-05-27,2025-07-08,Hepatitis B,pregnant_women,199812,58838,UNICEF,Reported delay due to rains
VAC-IND-01349,India,Assam,Dibrugarh,2025-01-05,2025-02-25,Influenza,children_0-5,98489,64322,IAP,
VAC-IND-01350,India,Gujarat, BHAVNAGAR,2023-01-27,2023-02-24,DTP,school_children_5-15,144023,100465,State Govt,Mass camp at community centre
VAC-IND-01351,India,Karnataka,Hubli,2025-10-22,2025-12-07,Typhoid,pregnant_women,57596,48892,Local Health Dept,Reported delay due to rains
VAC-IND-01352,India,Maharashtra,Mumbai,2025-03-15,2025-04-11,Influenza,elderly_60+,41702,8867,IAP,
VAC-IND-01353,India,West Bengal,Howrah,2024-06-06,2024-07-04,Influenza,healthcare_workers,28226,13993,WHO,
VAC-IND-01354,India, KARNATAKA,Mangalore,08-11-2024,2024-11-15,DTP,school_children_5-15,8875,7043, WHO,Mass camp at community centre
VAC-IND-01355,India,Rajasthan,Alwar,2025-04-27,2025-05-15,DTP,elderly_60+,31078,19079,Red Cross,
VAC-IND-01356,India, BIHAR,Bhagalpur,2025-07-23,20/09/2025,DTP,pregnant_women,146378,100451,,
VAC-IND-01357,India,West Bengal,Kolkata,2024-04-17 07:26:42,2024-06-10,DTP,pregnant_women,2720,1123, IAP,
VAC-IND-01358,India,Gujarat,Ahmedabad,2023-09-16,2023-10-17,Polio,healthcare_workers,90743,47724,WHO,Single-day mega camp
VAC-IND-01359,India,Delhi,Central Delhi,2023-12-17,2024-01-22,Polio,children_0-5,137405,91553, IAP,
VAC-IND-01360,India,Kerala,Thrissur,2025-06-13,2025-07-09,MMR,healthcare_workers,144836,106108,State Govt,
VAC-IND-01361,India,Odisha,Bhubaneswar,2025-02-20,2025-02-25,Influenza,all_adults,197216,128485,,
VAC-IND-01362,India,West Bengal,Bardhaman,2023-11-13,2023-12-23,MMR,pregnant_women,45687,27232,WHO,
VAC-IND-01363,India,Gujarat,Surat,2023-01-03,2023-02-10, INFLUENZA,school_children_5-15,77713,45510,,
VAC-IND-01364,India,Gujarat,Vadodara,08-03-2024,2024-04-27,MMR,healthcare_workers,196524,149787,NHM,School-based campaign
VAC-IND-01365,India,Odisha,Bhubaneswar,2023-09-19,05/10/2023,Influenza,elderly_60+,73113,60227,Red Cross,
VAC-IND-01366,India,Delhi,Central Delhi,2024-05-14,2024-05-29,DTP,pregnant_women,199547,64429,WHO,
VAC-IND-01367,India,Bihar,Patna,06-12-2024,2025-01-16,DTP,healthcare_workers,115835,69810,UNICEF,
VAC-IND-01368,India,Kerala,Thiruvananthapuram,2023-11-28 02:26:43,2024-01-26,DTP,healthcare_workers,195088,117276,WHO,School-based campaign
VAC-IND-01369,India,Rajasthan,Jodhpur,2023-09-02 00:16:15,28/10/2023,Hepatitis B,all_adults,142375,37241,Private Clinic,Door-to-door drive
VAC-IND-01370,India,Karnataka,Bengaluru,2025-05-09,2025-06-13,Typhoid,all_adults,106894,69687,Private Clinic,
VAC-IND-01371,India,Odisha,Puri,2023-11-10,2023-12-15,Hepatitis B,pregnant_women,95409,58821,Local Health Dept,
VAC-IND-01372,India,West Bengal,Siliguri,2024-02-07,2024-03-19,MMR,children_0-5,188530,146976,Local Health Dept,
VAC-IND-01373,India,Karnataka,Mysuru,2023-12-12,2024-01-11,MMR,elderly_60+,31294,11070,Private Clinic,Reported delay due to rains
VAC-IND-01374,India,Rajasthan,Udaipur,2024-06-29,2024-07-08,Hepatitis B,school_children_5-15,135042,32157,State Govt,Door-to-door drive
VAC-IND-01375,India,West Bengal,Darjeeling,06-05-2024,2024-06-30,MMR,elderly_60+,172994,134282,NHM,Hospital-based
VAC-IND-01376,India,Odisha,Rourkela,2025-08-01 05:56:23,2025-09-15,MMR,elderly_60+,139863,60153,WHO,
VAC-IND-01377,India,Odisha,Rourkela,2025-12-19,2025-12-23,Typhoid,school_children_5-15,188920,160180,Private Clinic,
VAC-IND-01378,India,Gujarat,Rajkot,03-07-2024,01/09/2024,Influenza,all_adults,88450,64940,IAP,
VAC-IND-01379,India,Odisha,Sambalpur,2025-10-26,2025-12-19,COVID-19,elderly_60+,55188,19325,IAP,Mass camp at community centre
VAC-IND-01380,India,Maharashtra,Thane,2024-11-11 19:58:19,2024-12-16,Hepatitis B,elderly_60+,90072,70324,IAP,Reported delay due to rains
VAC-IND-01381,India,West Bengal,Howrah,2025-07-03,29/08/2025,Influenza,elderly_60+,4051,1941,IAP,
VAC-IND-01382,India,West Bengal,Kolkata,2024-08-08,22/09/2024,Influenza,elderly_60+,171067,85439,Private Clinic,Cold chain maintained
VAC-IND-01383,India,Tamil Nadu,Coimbatore,2023-04-25,2023-05-24,COVID-19,children_0-5,120535,113323,,
VAC-IND-01384,India,Rajasthan,Udaipur,2023-12-09,2023-12-19,Hepatitis B,pregnant_women,191836,62583,IAP,Reported delay due to rains
VAC-IND-01385,India,Bihar,Bhagalpur,2023-12-27,2024-02-25,Polio,school_children_5-15,121257,113416,,
VAC-IND-01386,India,Delhi,Central Delhi,2025-12-19,2026-01-12,DTP,all_adults,39189,36981,Red Cross,Single-day mega camp
VAC-IND-01387,India, WEST BENGAL,Darjeeling,2024-02-04,2024-02-14,Typhoid,school_children_5-15,16738,4111,IAP,
VAC-IND-01388,India,Kerala,Thiruvananthapuram,2025-01-22,2025-02-27,DTP,school_children_5-15,12461,4982,Red Cross,
VAC-IND-01389,India,Uttar Pradesh,Agra,2024-02-04,2024-02-08,Typhoid,children_0-5,59930,57356,NHM,
VAC-IND-01390,India,Delhi,Central Delhi,2024-02-11,2024-03-09,Typhoid,all_adults,92529,86413,Red Cross,Mass camp at community centre
VAC-IND-01391,India,Delhi,West Delhi,19-09-2025,2025-10-14,Typhoid,school_children_5-15,98418,65852,NHM,
VAC-IND-01392,India,Bihar,Muzaffarpur,2024-04-09,2024-04-24,MMR,pregnant_women,158675,32108,State Govt,Hospital-based
VAC-IND-01393,India,Karnataka,Mysuru,2024-04-09,2024-04-17,COVID-19,healthcare_workers,9611,2672,,
VAC-IND-01394,India,Gujarat,Ahmedabad,01-11-2025,2025-12-27,DTP,children_0-5,100411,21937,Red Cross,Reported delay due to rains
VAC-IND-01395,India,Rajasthan,Jodhpur,10-01-2024,2024-03-07,Hepatitis B,pregnant_women,165720,101862,Private Clinic,
VAC-IND-01396,India,Tamil Nadu,Coimbatore,2023-10-25,10/11/2023,Polio,healthcare_workers,40546,18685, WHO,
VAC-IND-01397,India,Delhi,North Delhi,12-11-2023,27/12/2023,Polio,pregnant_women,166000,80028,,School-based campaign
