outbreak_id,disease,report_date,country,state,district,cases_reported,deaths,severity,confirmed,source_url,notes
OUT-IND-01380,COVID-19,2025-04-14,India,Odisha,Cuttack,4769,184,moderate,False,,Hospital admissions rising
OUT-IND-01381,COVID-19,2025-04-30,India,Bihar,Gaya,1997,121,moderate,False,https://news.example/1381,Spike after monsoon
OUT-IND-01382,Influenza,2024-12-02,India,Uttar Pradesh,Kanpur,3946,268,low,True,https://news.example/1382,Reported by PHC
OUT-IND-01383,Measles,2025-11-16 06:28:18,India,West Bengal,Kolkata,2557,144,high,True,https://news.example/1383,
OUT-IND-01384,Measles,2024-10-26,India,Tamil Nadu,Madurai,2879,99,low,True,,Hospital admissions rising
OUT-IND-01385,Dengue,2023-05-27 03:46:00,India,Assam,Silchar,1919,105,low,True,https://news.example/1385,
OUT-IND-01386,Cholera,2025-10-02,India,Tamil Nadu,Coimbatore,1285,70,high,Unknown,https://news.example/1386,
OUT-IND-01387,Influenza,26-04-2025,India,Maharashtra,Thane,833,59,high,True,https://news.example/1387,Lab confirmed cases
OUT-IND-01388,Dengue,2023-06-13,India,Assam,Dibrugarh,2491,173,low,False,https://news.example/1388,
OUT-IND-01389,Dengue,2025-02-03,India,Kerala,Kannur,2990,77,low,True,https://news.example/1389,
OUT-IND-01390,COVID-19,07-01-2023,India,Bihar,Muzaffarpur,3231,172,high,False,,Lab confirmed cases
OUT-IND-01391,Kala-azar,2025-04-08,India,Kerala,Thiruvananthapuram,235,12,moderate,False,https://news.example/1391,Lab confirmed cases
OUT-IND-01392,Cholera,2025-06-21,India,Karnataka,Bengaluru,171,2,low,Unknown,https://news.example/1392,Under investigation
OUT-IND-01393,Dengue,2024-08-23,India,Rajasthan,Jaipur,3171,249,low,False,https://news.example/1393,
OUT-IND-01394,Scrub Typhus,2024-01-26,India,West Bengal,Bardhaman,1480,47,low,Unknown,https://news.example/1394,
OUT-IND-01395,COVID-19,11-02-2025,India,Assam,Jorhat,4479,350,low,False,https://news.example/1395,Under investigation
OUT-IND-01396,Influenza,2023-02-10,India,Kerala,Kozhikode,1828,134,low,False,,
OUT-IND-01397,Influenza,26-04-2023,India,Gujarat,Bhavnagar,1296,77,low,True,https://news.example/1397,
OUT-IND-01398,Dengue,23-06-2023,India,Kerala,Kochi,2251,82,low,False,https://news.example/1398,
OUT-IND-01399,Influenza,2024-12-02,India,Gujarat,Surat,4564,127,low,Unknown,,
OUT-IND-01400,Kala-azar,2025-01-28,India,Gujarat,Ahmedabad,431,15,low,False,https://news.example/1400,Hospital admissions rising
OUT-IND-01401,Kala-azar,21-09-2023,India,Assam,Dibrugarh,1087,76,low,True,https://news.example/1401,Under investigation
OUT-IND-01402,COVID-19,31-08-2023,India,Uttar Pradesh,Agra,247,9,low,Unknown,,Cluster in school
OUT-IND-01403,COVID-19,2025-12-18,India,Tamil Nadu,Coimbatore,4817,292,low,True,,
OUT-IND-01404,Influenza,23-05-2025,India,Rajasthan,Alwar,4951,200,moderate,True,https://news.example/1404,Hospital admissions rising
OUT-IND-01405,COVID-19,2024-08-31,India,Assam,Guwahati,1961,9,moderate,Unknown,https://news.example/1405,Spike after monsoon
OUT-IND-01406,Cholera,2024-07-25,India,Tamil Nadu,Tiruchirappalli,437,23,low,False,https://news.example/1406,Hospital admissions rising
OUT-IND-01407,Influenza,2024-11-15,India,Maharashtra,Thane,1337,35,high,False,https://news.example/1407,Spike after monsoon
OUT-IND-01408,Scrub Typhus,2024-06-01,India,Assam,Guwahati,60,4,low,Unknown,https://news.example/1408,
OUT-IND-01409,Hepatitis A,2023-08-24,India,Rajasthan,Alwar,153,10,low,False,https://news.example/1409,Spike after monsoon
OUT-IND-01410,Hepatitis A,2023-08-06,India,Uttar Pradesh,Lucknow,1766,44,high,False,https://news.example/1410,Hospital admissions rising
OUT-IND-01411,Hepatitis A,18-03-2025,India,Odisha,Rourkela,754,30,moderate,True,https://news.example/1411,Cluster in school
OUT-IND-01412,Measles,2025-04-22,India,Odisha,Sambalpur,1905,143,low,Unknown,,Spike after monsoon
OUT-IND-01413,Hepatitis A,2023-09-23,India,Odisha,Puri,4225,13,moderate,False,https://news.example/1413,Reported by PHC
OUT-IND-01414,Cholera,2024-04-05,India,Maharashtra,Nagpur,2204,63,moderate,Unknown,https://news.example/1414,
OUT-IND-01415,Measles,2025-02-17,India,Bihar,Muzaffarpur,4431,39,moderate,Unknown,https://news.example/1415,Reported by PHC
OUT-IND-01416,Scrub Typhus,18-02-2023,India,Rajasthan,Jaipur,4827,9,low,False,https://news.example/1416,Reported by PHC
OUT-IND-01417,COVID-19,2025-05-07,India,Rajasthan,Bikaner,315,19,low,True,,
OUT-IND-01418,Measles,2023-09-09 20:29:20,India,Maharashtra,Nagpur,4211,74,low,Unknown,https://news.example/1418,Spike after monsoon
OUT-IND-01419,COVID-19,09-02-2024,India,Gujarat,Rajkot,1854,84,low,Unknown,https://news.example/1419,
OUT-IND-01420,Kala-azar,2025-07-05,India,Tamil Nadu,Madurai,3099,222,moderate,Unknown,https://news.example/1420,Under investigation
OUT-IND-01421,Measles,2024-07-30,India,Maharashtra,Nashik,1752,78,low,Unknown,https://news.example/1421,Hospital admissions rising
OUT-IND-01422,Dengue,24-01-2025,India,Bihar,Muzaffarpur,1737,109,low,False,https://news.example/1422,
OUT-IND-01423,Measles,28-07-2024,India,Karnataka,Belgaum,3370,88,low,False,https://news.example/1423,Spike after monsoon
OUT-IND-01424,Scrub Typhus,23-08-2023,India,Odisha,Sambalpur,1722,54,low,Unknown,https://news.example/1424,
OUT-IND-01425,Hepatitis A,15-05-2025,India,Delhi,West Delhi,20,0,moderate,True,https://news.example/1425,
OUT-IND-01426,Kala-azar,16-05-2024,India,Uttar Pradesh,Lucknow,2108,118,moderate,Unknown,,
OUT-IND-01427,Scrub Typhus,2023-10-11,India,Odisha,Sambalpur,425,20,moderate,False,https://news.example/1427,
OUT-IND-01428,Influenza,2025-06-01,India,Assam,Guwahati,2858,116,low,False,,Cluster in school
OUT-IND-01429,Kala-azar,2025-12-31,India,Kerala,Kozhikode,2535,195,low,False,https://news.example/1429,Cluster in school
OUT-IND-01430,Hepatitis A,2023-05-06,India,Tamil Nadu,Chennai,1351,93,moderate,True,https://news.example/1430,Spike after monsoon
OUT-IND-01431,Measles,2024-12-01,India,Karnataka,Bengaluru,4767,,low,False,https://news.example/1431,
OUT-IND-01432,Scrub Typhus,22-11-2023,India,Odisha,Sambalpur,1165,,low,False,https://news.example/1432,Reported by PHC
OUT-IND-01433,Influenza,2024-09-09,India,Delhi,West Delhi,3044,88,moderate,False,https://news.example/1433,Cluster in school
OUT-IND-01434,Hepatitis A,2024-08-15,India,Assam,Dibrugarh,242,11,low,Unknown,https://news.example/1434,Reported by PHC
OUT-IND-01435,Dengue,2025-12-20 00:43:54,India,Rajasthan,Jodhpur,4636,92,moderate,Unknown,,Hospital admissions rising
OUT-IND-01436,Dengue,04-06-2025,India,Bihar,Patna,4822,348,low,False,https://news.example/1436,Lab confirmed cases
OUT-IND-01437,Hepatitis A,30-11-2024,India,Gujarat,Vadodara,1290,86,moderate,Unknown,https://news.example/1437,Cluster in school
OUT-IND-01438,Dengue,2025-11-05,India,Kerala,Thrissur,4264,168,low,Unknown,https://news.example/1438,Spike after monsoon
OUT-IND-01439,COVID-19,2023-09-17,India,Gujarat,Vadodara,3280,24,moderate,False,,Spike after monsoon
OUT-IND-01440,Cholera,2025-09-10 06:39:10,India,Rajasthan,Udaipur,340,20,moderate,False,,
OUT-IND-01441,Cholera,2023-06-15 20:39:47,India,Assam,Jorhat,4,0,low,True,https://news.example/1441,Hospital admissions rising
OUT-IND-01442,Influenza,2024-06-01 13:05:40,India,Odisha,Puri,3214,215,low,True,https://news.example/1442,Hospital admissions rising
OUT-IND-01443,Influenza,2025-06-26,India,Uttar Pradesh,Kanpur,3004,179,moderate,Unknown,,Lab confirmed cases
OUT-IND-01444,Dengue,04-06-2023,India,Maharashtra,Mumbai,656,33,low,True,https://news.example/1444,Under investigation
OUT-IND-01445,COVID-19,23-05-2023,India,Gujarat,Vadodara,3140,182,moderate,True,https://news.example/1445,
OUT-IND-01446,COVID-19,2024-04-26,India,Delhi,West Delhi,4021,66,moderate,False,https://news.example/1446,
OUT-IND-01447,Measles,2023-03-20,India,Gujarat,Ahmedabad,3224,232,high,True,https://news.example/1447,Hospital admissions rising
OUT-IND-01448,Dengue,2023-09-08,India,Kerala,Kozhikode,323,5,moderate,True,https://news.example/1448,Reported by PHC
OUT-IND-01449,Kala-azar,2023-07-14,India,Odisha,Bhubaneswar,2825,69,low,Unknown,https://news.example/1449,Reported by PHC
OUT-IND-01450,COVID-19,2025-07-10,India,Gujarat,Vadodara,1846,57,low,False,https://news.example/1450,Reported by PHC
OUT-IND-01451,Hepatitis A,20-06-2023,India,Gujarat,Bhavnagar,170,12,moderate,Unknown,https://news.example/1451,
OUT-IND-01452,Influenza,2025-04-03,India,Rajasthan,Udaipur,1780,137,low,False,https://news.example/1452,
OUT-IND-01453,COVID-19,2023-12-23,India,Maharashtra,Nagpur,3793,1,low,False,https://news.example/1453,
OUT-IND-01454,Hepatitis A,19-02-2024,India,Gujarat,Vadodara,3557,45,high,True,https://news.example/1454,
OUT-IND-01455,Dengue,2023-04-18,India,Delhi,South Delhi,2859,22,low,True,https://news.example/1455,Cluster in school
OUT-IND-01456,Dengue,2024-06-12,India,Rajasthan,Jaipur,107,8,moderate,Unknown,,Cluster in school
OUT-IND-01457,Cholera,2024-04-19,India,Tamil Nadu,Madurai,2610,199,low,False,,
OUT-IND-01458,Influenza,2025-11-23,India,Odisha,Puri,4626,48,high,Unknown,https://news.example/1458,Hospital admissions rising
OUT-IND-01459,Scrub Typhus,2023-06-24,India,Uttar Pradesh,Kanpur,3427,231,low,True,https://news.example/1459,Spike after monsoon
OUT-IND-01460,Kala-azar,2024-07-15,India,Rajasthan,Bikaner,2517,121,moderate,False,https://news.example/1460,Reported by PHC
OUT-IND-01461,Influenza,2024-08-20 10:11:20,India,Karnataka,Hubli,3764,194,low,Unknown,https://news.example/1461,Hospital admissions rising
OUT-IND-01462,Dengue,2025-02-04,India,Bihar,Purnia,3161,185,low,Unknown,https://news.example/1462,Lab confirmed cases
OUT-IND-01463,Cholera,04-02-2023,India,Kerala,Kozhikode,2892,15,moderate,Unknown,https://news.example/1463,Reported by PHC
OUT-IND-01464,Scrub Typhus,17-02-2025,India,Assam,Tezpur,1823,14,moderate,False,https://news.example/1464,
OUT-IND-01465,COVID-19,2025-01-10,India,Kerala,Thiruvananthapuram,4986,176,moderate,Unknown,https://news.example/1465,Cluster in school
OUT-IND-01466,Scrub Typhus,2023-09-15 21:52:37,India,Kerala,Kannur,142,8,moderate,Unknown,,Lab confirmed cases
OUT-IND-01467,COVID-19,2024-01-31,India,West Bengal,Kolkata,4717,179,high,Unknown,https://news.example/1467,Reported by PHC
OUT-IND-01468,Measles,2025-04-14,India,Assam,Dibrugarh,3565,267,low,Unknown,https://news.example/1468,
OUT-IND-01469,Scrub Typhus,12-07-2023,India,Tamil Nadu,Madurai,3800,48,moderate,False,https://news.example/1469,
OUT-IND-01470,Measles,2024-09-09,India,Tamil Nadu,Tiruchirappalli,1647,60,moderate,Unknown,https://news.example/1470,Under investigation
OUT-IND-01471,Scrub Typhus,2023-08-02,India,Assam,Silchar,1383,75,low,False,https://news.example/1471,Under investigation
OUT-IND-01472,Influenza,2025-09-03 07:06:55,India,Delhi,East Delhi,1534,12,low,Unknown,https://news.example/1472,Hospital admissions rising
OUT-IND-01473,Measles,08-06-2024,India,Tamil Nadu,Chennai,3624,129,low,False,https://news.example/1473,
OUT-IND-01474,Cholera,2025-04-01,India,Tamil Nadu,Tiruchirappalli,2713,29,low,True,,
OUT-IND-01475,Dengue,2023-10-22,India,Karnataka,Mangalore,2434,164,low,Unknown,https://news.example/1475,
OUT-IND-01476,Influenza,2024-06-16,India,Uttar Pradesh,Agra,4314,248,low,False,https://news.example/1476,
OUT-IND-01477,Measles,2023-09-01,India,Rajasthan,Jodhpur,3570,274,moderate,True,https://news.example/1477,Reported by PHC
OUT-IND-01478,COVID-19,2023-09-17,India,Tamil Nadu,Madurai,4433,198,moderate,Unknown,,Reported by PHC
OUT-IND-01479,Dengue,18-05-2025,India,Kerala,Kannur,2891,27,moderate,True,,Under investigation
OUT-IND-01480,Influenza,2024-08-22,India,Bihar,Patna,3789,290,moderate,Unknown,https://news.example/1480,
OUT-IND-01481,Cholera,2024-05-27,India,Uttar Pradesh,Meerut,68,1,low,True,,Hospital admissions rising
OUT-IND-01482,COVID-19,2025-10-24 06:52:53,India,Uttar Pradesh,Agra,4929,,low,Unknown,https://news.example/1482,Reported by PHC
OUT-IND-01483,Scrub Typhus,2023-01-05,India,Maharashtra,Thane,236,17,low,True,,
OUT-IND-01484,Scrub Typhus,2025-03-07,India,Tamil Nadu,Chennai,2421,177,low,False,https://news.example/1484,
OUT-IND-01485,Dengue,2025-07-16 16:00:59,India,Bihar,Bhagalpur,1382,49,low,True,https://news.example/1485,Spike after monsoon
OUT-IND-01486,Influenza,2023-02-22,India,Uttar Pradesh,Meerut,985,70,low,True,https://news.example/1486,
OUT-IND-01487,Influenza,2023-11-11,India,Gujarat,Bhavnagar,3255,245,moderate,Unknown,https://news.example/1487,
OUT-IND-01488,Hepatitis A,2023-05-25,India,Maharashtra,Nashik,4444,217,low,True,https://news.example/1488,Cluster in school
OUT-IND-01489,Measles,2023-12-09,India,West Bengal,Siliguri,2205,17,high,Unknown,,Spike after monsoon
OUT-IND-01490,Influenza,08-12-2023,India,Gujarat,Surat,4869,79,moderate,False,,Under investigation
OUT-IND-01491,Dengue,10-12-2023,India,Tamil Nadu,Salem,3199,249,moderate,False,https://news.example/1491,Reported by PHC
OUT-IND-01492,Scrub Typhus,2024-04-15 11:23:54,India,Assam,Dibrugarh,4297,233,moderate,True,https://news.example/1492,
OUT-IND-01493,Influenza,22-11-2025,India,Bihar,Gaya,799,10,moderate,True,https://news.example/1493,Under investigation
OUT-IND-01494,Scrub Typhus,2025-04-18,India,Maharashtra,Pune,4794,29,high,Unknown,https://news.example/1494,
OUT-IND-01495,COVID-19,2024-11-02,India,Gujarat,Bhavnagar,1285,23,low,Unknown,https://news.example/1495,Lab confirmed cases
OUT-IND-01496,COVID-19,15-06-2023,India,Uttar Pradesh,Varanasi,4608,61,low,True,https://news.example/1496,Reported by PHC
OUT-IND-01497,Kala-azar,2024-07-07,India,Rajasthan,Bikaner,352,18,moderate,False,,Under investigation
OUT-IND-01498,Hepatitis A,2023-02-15 15:42:11,India,Odisha,Sambalpur,176,8,moderate,True,https://news.example/1498,
OUT-IND-01499,Scrub Typhus,2024-10-21,India,Tamil Nadu,Coimbatore,1204,78,low,False,https://news.example/1499,Lab confirmed cases
OUT-IND-01500,Influenza,2024-07-03,India,Rajasthan,Jaipur,4914,0,low,Unknown,https://news.example/1500,
OUT-IND-DUP-000,Cholera,17-02-2025,India,Kerala,Thiruvananthapuram,4773,71,moderate,True,https://news.example/1090,
OUT-IND-DUP-001,Scrub Typhus,13-07-2024,India,Uttar Pradesh,Agra,1686,102,moderate,True,,Under investigation
OUT-IND-DUP-002,Hepatitis A,2024-08-23,India,Uttar Pradesh,Lucknow,2269,112,low,Unknown,https://news.example/540,
OUT-IND-DUP-003,Kala-azar,07-08-2024,India,Gujarat,Vadodara,4216,310,low,False,https://news.example/554,Spike after monsoon
OUT-IND-DUP-004,Cholera,2023-03-18,India,West Bengal,Bardhaman,3784,259,high,False,https://news.example/692,Reported by PHC
OUT-IND-DUP-005,Dengue,2024-12-07,India,Karnataka,Mangalore,2711,178,low,False,https://news.example/781,
OUT-IND-DUP-006,Hepatitis A,2023-03-23,India,Uttar Pradesh,Agra,3,0,moderate,True,https://news.example/58,Lab confirmed cases
OUT-IND-DUP-007,Measles,2025-07-07 09:44:17,India,Odisha,Cuttack,1327,99,moderate,Unknown,https://news.example/628,
OUT-IND-DUP-008,Scrub Typhus,2025-05-20,India,Maharashtra,Thane,873,50,moderate,Unknown,https://news.example/143,Cluster in school
OUT-IND-DUP-009,Scrub Typhus,06-01-2025,India,Assam,Dibrugarh,4297,233,moderate,True,https://news.example/1492,
OUT-IND-DUP-010,Hepatitis A,2025-08-26,India,West Bengal,Siliguri,4453,238,low,Unknown,https://news.example/42,Spike after monsoon
OUT-IND-DUP-011,Hepatitis A,23-11-2023,India,Kerala,Kozhikode,4038,316,low,False,https://news.example/719,Spike after monsoon
OUT-IND-DUP-012,Measles,2025-12-26,India,Kerala,Thiruvananthapuram,3066,181,low,True,,
OUT-IND-DUP-013,Hepatitis A,2024-08-14,India,Uttar Pradesh,Agra,3,0,moderate,True,https://news.example/58,Lab confirmed cases
OUT-IND-DUP-014,Scrub Typhus,2024-05-12 01:43:34,India,Karnataka,Mangalore,131,4,low,Unknown,,Under investigation
OUT-IND-DUP-015,Scrub Typhus,2024-03-11,India,Kerala,Thrissur,3172,101,low,True,https://news.example/234,Spike after monsoon
OUT-IND-DUP-016,Influenza,2023-09-28,India,Kerala,Thiruvananthapuram,4956,177,low,False,https://news.example/439,
OUT-IND-DUP-017,Measles,2023-03-02 03:54:50,India,Odisha,Bhubaneswar,3129,187,low,True,https://news.example/1280,
OUT-IND-DUP-018,COVID-19,2023-04-27,India,West Bengal,Kolkata,3662,243,moderate,False,https://news.example/945,Cluster in school
OUT-IND-DUP-019,Dengue,2025-05-05,India,Gujarat,Rajkot,3409,233,low,False,https://news.example/780,Reported by PHC
OUT-IND-DUP-020,Dengue,2025-07-31,India,Tamil Nadu,Tiruchirappalli,4612,240,low,True,https://news.example/601,Under investigation
OUT-IND-DUP-021,Hepatitis A,2023-06-14,India,Uttar Pradesh,Agra,1144,28,moderate,Unknown,,Cluster in school
OUT-IND-DUP-022,Measles,24-06-2024,India,Tamil Nadu,Tiruchirappalli,4138,92,low,False,,Lab confirmed cases
OUT-IND-DUP-023,Cholera,2023-10-03,India,Maharashtra,Nagpur,3411,271,low,Unknown,https://news.example/898,
OUT-IND-DUP-024,Scrub Typhus,2023-11-12,India,Uttar Pradesh,Varanasi,245,0,low,False,https://news.example/355,Lab confirmed cases
OUT-IND-DUP-025,Influenza,2023-02-01,India,Gujarat,Surat,431,31,low,Unknown,https://news.example/1253,Lab confirmed cases
OUT-IND-DUP-026,Hepatitis A,03-09-2025,India,Tamil Nadu,Chennai,715,8,low,False,,Lab confirmed cases
OUT-IND-DUP-027,Measles,2025-07-24,India,Odisha,Sambalpur,1905,143,low,Unknown,,Spike after monsoon
OUT-IND-DUP-028,Measles,2025-06-05 20:48:11,India,Karnataka,Hubli,2506,52,low,True,https://news.example/581,Under investigation
OUT-IND-DUP-029,Hepatitis A,23-10-2025,India,Karnataka,Mangalore,2870,166,low,True,https://news.example/1247,
